date,method,confidence,train_start,train_end,loss,var,es,breach
2022-12-19,Historical,0.95,2021-12-08,2022-12-16,0.003988872177298975,0.010884563288814235,0.01372555650419061,False
2022-12-19,Gaussian,0.95,2021-12-08,2022-12-16,0.003988872177298975,0.011543920869120018,0.014406488052697595,False
2022-12-20,Historical,0.95,2021-12-09,2022-12-19,-0.0029091074332415496,0.010884563288814235,0.01372555650419061,False
2022-12-20,Gaussian,0.95,2021-12-09,2022-12-19,-0.0029091074332415496,0.011566525389597387,0.014430762258065635,False
2022-12-21,Historical,0.95,2021-12-10,2022-12-20,-0.00790940082728255,0.010884563288814235,0.01372555650419061,False
2022-12-21,Gaussian,0.95,2021-12-10,2022-12-20,-0.00790940082728255,0.011542597513485266,0.014407005298655764,False
2022-12-22,Historical,0.95,2021-12-13,2022-12-21,0.0076450564563730495,0.010884563288814235,0.01372555650419061,False
2022-12-22,Gaussian,0.95,2021-12-13,2022-12-21,0.0076450564563730495,0.011549533411859233,0.014421089913462063,False
2022-12-23,Historical,0.95,2021-12-14,2022-12-22,-0.0012085160306629752,0.010884563288814235,0.01372555650419061,False
2022-12-23,Gaussian,0.95,2021-12-14,2022-12-22,-0.0012085160306629752,0.0115937095973992,0.014471293243042565,False
2022-12-28,Historical,0.95,2021-12-15,2022-12-23,0.004911565686060775,0.010884563288814235,0.01372555650419061,False
2022-12-28,Gaussian,0.95,2021-12-15,2022-12-23,0.004911565686060775,0.011558431962170252,0.014433440701124456,False
2022-12-29,Historical,0.95,2021-12-16,2022-12-28,-0.0075094467836582255,0.010884563288814235,0.01372555650419061,False
2022-12-29,Gaussian,0.95,2021-12-16,2022-12-28,-0.0075094467836582255,0.011595492746828572,0.01447173760083682,False
2022-12-30,Historical,0.95,2021-12-17,2022-12-29,0.002535141855694675,0.010884563288814235,0.01372555650419061,False
2022-12-30,Gaussian,0.95,2021-12-17,2022-12-29,0.002535141855694675,0.011601425957922849,0.014482035893644999,False
2023-01-03,Historical,0.95,2021-12-20,2022-12-30,-0.006485628481378801,0.010884563288814235,0.01372555650419061,False
2023-01-03,Gaussian,0.95,2021-12-20,2022-12-30,-0.006485628481378801,0.011603293541301763,0.014484063140950361,False
2023-01-04,Historical,0.95,2021-12-21,2023-01-03,-0.00718346640684535,0.010884563288814235,0.01372555650419061,False
2023-01-04,Gaussian,0.95,2021-12-21,2023-01-03,-0.00718346640684535,0.011553281595207365,0.014434635990931845,False
2023-01-05,Historical,0.95,2021-12-22,2023-01-04,0.00479218899814525,0.010884563288814235,0.01372555650419061,False
2023-01-05,Gaussian,0.95,2021-12-22,2023-01-04,0.00479218899814525,0.011554393218982906,0.014436419691584063,False
2023-01-06,Historical,0.95,2021-12-23,2023-01-05,-0.015765991087787923,0.010884563288814235,0.01372555650419061,False
2023-01-06,Gaussian,0.95,2021-12-23,2023-01-05,-0.015765991087787923,0.011587424332501435,0.014466213959495815,False
2023-01-09,Historical,0.95,2021-12-29,2023-01-06,-0.001829357133035825,0.010884563288814235,0.01372555650419061,False
2023-01-09,Gaussian,0.95,2021-12-29,2023-01-06,-0.001829357133035825,0.011653062514341193,0.01456182818735273,False
2023-01-10,Historical,0.95,2021-12-30,2023-01-09,-0.00010821076085962516,0.010884563288814235,0.01372555650419061,False
2023-01-10,Gaussian,0.95,2021-12-30,2023-01-09,-0.00010821076085962516,0.011655120957765039,0.014562846150882904,False
2023-01-11,Historical,0.95,2021-12-31,2023-01-10,-0.005638553915055475,0.010884563288814235,0.01372555650419061,False
2023-01-11,Gaussian,0.95,2021-12-31,2023-01-10,-0.005638553915055475,0.01165879656319544,0.014566266385757951,False
2023-01-12,Historical,0.95,2022-01-04,2023-01-11,-0.0082093670449917,0.010884563288814235,0.01372555650419061,False
2023-01-12,Gaussian,0.95,2022-01-04,2023-01-11,-0.0082093670449917,0.011652948655949872,0.01456451592782225,False
2023-01-13,Historical,0.95,2022-01-05,2023-01-12,-0.0042753196835034,0.010884563288814235,0.01372555650419061,False
2023-01-13,Gaussian,0.95,2022-01-05,2023-01-12,-0.0042753196835034,0.01165684297316812,0.01457669271866613,False
2023-01-17,Historical,0.95,2022-01-06,2023-01-13,0.0027069031237656254,0.010884563288814235,0.01372555650419061,False
2023-01-17,Gaussian,0.95,2022-01-06,2023-01-13,0.0027069031237656254,0.011606189677892637,0.014523881279460343,False
2023-01-18,Historical,0.95,2022-01-07,2023-01-17,0.0018602568320390997,0.010884563288814235,0.01372555650419061,False
2023-01-18,Gaussian,0.95,2022-01-07,2023-01-17,0.0018602568320390997,0.011578540049277348,0.014492686956873632,False
2023-01-19,Historical,0.95,2022-01-10,2023-01-18,0.0010799419683697,0.010884563288814235,0.01372555650419061,False
2023-01-19,Gaussian,0.95,2022-01-10,2023-01-18,0.0010799419683697,0.011589177294783997,0.014503649952762284,False
2023-01-20,Historical,0.95,2022-01-11,2023-01-19,-0.00299480924699825,0.010884563288814235,0.01372555650419061,False
2023-01-20,Gaussian,0.95,2022-01-11,2023-01-19,-0.00299480924699825,0.011589554258444506,0.014504044113371094,False
2023-01-23,Historical,0.95,2022-01-12,2023-01-20,-0.00309144557846855,0.010884563288814235,0.01372555650419061,False
2023-01-23,Gaussian,0.95,2022-01-12,2023-01-20,-0.00309144557846855,0.011584776054110601,0.014493521857662901,False
2023-01-24,Historical,0.95,2022-01-13,2023-01-23,-0.0012915741770267502,0.010884563288814235,0.01372555650419061,False
2023-01-24,Gaussian,0.95,2022-01-13,2023-01-23,-0.0012915741770267502,0.01158503389386324,0.014493509686699919,False
2023-01-25,Historical,0.95,2022-01-14,2023-01-24,-0.0009792850370963504,0.010884563288814235,0.01372555650419061,False
2023-01-25,Gaussian,0.95,2022-01-14,2023-01-24,-0.0009792850370963504,0.011563473605799186,0.014471046349158901,False
2023-01-26,Historical,0.95,2022-01-18,2023-01-25,-0.00010683154812649986,0.010884563288814235,0.01372555650419061,False
2023-01-26,Gaussian,0.95,2022-01-18,2023-01-25,-0.00010683154812649986,0.011544653345357593,0.014451413240052466,False
2023-01-27,Historical,0.95,2022-01-19,2023-01-26,-2.9397723991324916e-05,0.010884563288814235,0.01372555650419061,False
2023-01-27,Gaussian,0.95,2022-01-19,2023-01-26,-2.9397723991324916e-05,0.01150156384911137,0.014403800582546103,False
2023-01-30,Historical,0.95,2022-01-20,2023-01-27,0.0040323147027929995,0.010884563288814235,0.01372555650419061,False
2023-01-30,Gaussian,0.95,2022-01-20,2023-01-27,0.0040323147027929995,0.011508946099450697,0.014410024855321163,False
2023-01-31,Historical,0.95,2022-01-21,2023-01-30,-0.0054121628606901995,0.010884563288814235,0.01372555650419061,False
2023-01-31,Gaussian,0.95,2022-01-21,2023-01-30,-0.0054121628606901995,0.01151641801341012,0.014418349072861134,False
2023-02-01,Historical,0.95,2022-01-24,2023-01-31,-0.0072193179080805,0.010884563288814235,0.01372555650419061,False
2023-02-01,Gaussian,0.95,2022-01-24,2023-01-31,-0.0072193179080805,0.011457213499675106,0.014356811095598021,False
2023-02-02,Historical,0.95,2022-01-25,2023-02-01,-0.0002902849026231004,0.010884563288814235,0.01372555650419061,False
